,source,target,total,count,source_num,target_num
6856,national cooperative for the disposal of radioactive waste (nagra),geomechanica inc.,national cooperative for the disposal of radioactive waste (nagra) geomechanica inc.,3,551,177
6860,university of toronto,geomechanica inc.,university of toronto geomechanica inc.,3,802,177
4326,colorado school of mines,china university of petroleum,colorado school of mines china university of petroleum,3,312,683
4329,china university of petroleum,colorado school of mines,china university of petroleum colorado school of mines,3,683,312
4132,trican geological solutions,the u. of british columbia,trican geological solutions the u. of british columbia,3,903,573
4135,the u. of british columbia,trican geological solutions,the u. of british columbia trican geological solutions,3,573,903
215,university of texas at austin,louisiana state university,university of texas at austin louisiana state university,3,529,451
212,louisiana state university,university of texas at austin,louisiana state university university of texas at austin,3,451,529
6281,schlumberger,vico indonesia,schlumberger vico indonesia,3,293,611
4729,university of alberta,engineering seismology group,university of alberta engineering seismology group,3,204,338
6139,halliburton,petronas carigali sdn bhd,halliburton petronas carigali sdn bhd,3,635,517
6280,schlumberger,vico,schlumberger vico,3,293,232
6276,vico indonesia,schlumberger,vico indonesia schlumberger,3,611,293
2980,schlumberger,devon canada corporation,schlumberger devon canada corporation,3,293,298
2983,devon canada corporation,schlumberger,devon canada corporation schlumberger,3,298,293
6840,university of a coruna,exploration mauritania exploration-repsol,university of a coruna exploration mauritania exploration-repsol,3,136,661
6271,vico,schlumberger,vico schlumberger,3,232,293
5105,national oilwell varco,tulsa university,national oilwell varco tulsa university,3,898,419
5102,tulsa university,national oilwell varco,tulsa university national oilwell varco,3,419,898
6835,university of vigo,exploration mauritania exploration-repsol,university of vigo exploration mauritania exploration-repsol,3,116,661
6850,geomechanica inc.,national cooperative for the disposal of radioactive waste (nagra),geomechanica inc. national cooperative for the disposal of radioactive waste (nagra),3,177,551
5098,sct operations pty. ltd.,csiro earth science and resource engineering,sct operations pty. ltd. csiro earth science and resource engineering,3,89,649
3016,statoil,halliburton energy services,statoil halliburton energy services,3,519,537
3017,statoil,university of texas at austin,statoil university of texas at austin,3,519,529
5094,"university of pittsburgh,",csiro earth science and resource engineering,"university of pittsburgh, csiro earth science and resource engineering",3,409,649
3023,university of texas at austin,statoil,university of texas at austin statoil,3,529,519
1562,texas a&m university,conocophillips,texas a&m university conocophillips,3,297,71
4401,sintef petroleum research,norwegian university of science and technology; sintef petroleum research,sintef petroleum research norwegian university of science and technology; sintef petroleum research,3,773,291
4142,weatherford,u. of oklahoma,weatherford u. of oklahoma,3,487,692
1055,orc,rice university now cgg veritas,orc rice university now cgg veritas,3,713,149
4854,lfc-r umr5150 university pau & pays adour,university of glasgow,lfc-r umr5150 university pau & pays adour university of glasgow,3,680,833
4856,university of glasgow,lfc-r umr5150 university pau & pays adour,university of glasgow lfc-r umr5150 university pau & pays adour,3,833,680
4860,polytech’lille,universite de lorraine,polytech’lille universite de lorraine,3,521,701
4862,universite de lorraine,polytech’lille,universite de lorraine polytech’lille,3,701,521
1054,orc,metarock laboratory,orc metarock laboratory,3,713,163
82,university of texas at austin,pennsylvania state university,university of texas at austin pennsylvania state university,3,529,30
4538,the university of tokyo,furukawa rock drill co. ltd.,the university of tokyo furukawa rock drill co. ltd.,3,502,531
4840,the university of new south wales; university of kerman,the university of new south wales,the university of new south wales; university of kerman the university of new south wales,3,486,528
1061,metarock laboratory,orc,metarock laboratory orc,3,163,713
85,pennsylvania state university,university of texas at austin,pennsylvania state university university of texas at austin,3,30,529
7129,research institute of geomechanics china academy of geological sciences beijing,cnnc key laboratory on geological disposal of high-level radioactive waste beijing research institute of uranium geology,research institute of geomechanics china academy of geological sciences beijing cnnc key laboratory on geological disposal of high-level radioactive waste beijing research institute of uranium geology,3,643,822
7126,cnnc key laboratory on geological disposal of high-level radioactive waste beijing research institute of uranium geology,research institute of geomechanics china academy of geological sciences beijing,cnnc key laboratory on geological disposal of high-level radioactive waste beijing research institute of uranium geology research institute of geomechanics china academy of geological sciences beijing,3,822,643
4376,maersk oil norway as,badley geoscience ltd.,maersk oil norway as badley geoscience ltd.,3,5,11
6240,petrochina coalbed methane co.,shell,petrochina coalbed methane co. shell,3,167,588
4843,the university of new south wales,the university of new south wales; university of kerman,the university of new south wales the university of new south wales; university of kerman,3,528,486
76,co2crc and csiro earth science and resource engineering,the university of new south wales,co2crc and csiro earth science and resource engineering the university of new south wales,3,374,528
7117,petrobras,alis,petrobras alis,3,95,862
4539,furukawa rock drill co. ltd.,the university of tokyo,furukawa rock drill co. ltd. the university of tokyo,3,531,502
3534,petronas carigali sdn bhd,uzma,petronas carigali sdn bhd uzma,3,517,250
4825,services petroliers schlumberger,university of california,services petroliers schlumberger university of california,3,402,508
4810,university of california,services petroliers schlumberger,university of california services petroliers schlumberger,3,508,402
39,schlumberger-doll research,services techniques schlumberger,schlumberger-doll research services techniques schlumberger,3,255,571
51,etudes et productions schlumberger,services techniques schlumberger,etudes et productions schlumberger services techniques schlumberger,3,172,571
4546,halliburton,colorado school of mines,halliburton colorado school of mines,3,635,312
60,services techniques schlumberger,schlumberger-doll research,services techniques schlumberger schlumberger-doll research,3,571,255
4380,ebn,badley geoscience ltd.,ebn badley geoscience ltd.,3,807,11
63,services techniques schlumberger,etudes et productions schlumberger,services techniques schlumberger etudes et productions schlumberger,3,571,172
66,the university of new south wales,university of adelaide,the university of new south wales university of adelaide,3,528,586
3480,bandung institute of technology,sejong university,bandung institute of technology sejong university,3,524,173
3478,sejong university,bandung institute of technology,sejong university bandung institute of technology,3,173,524
67,the university of new south wales,co2crc and csiro earth science and resource engineering,the university of new south wales co2crc and csiro earth science and resource engineering,3,528,374
72,university of adelaide,the university of new south wales,university of adelaide the university of new south wales,3,586,528
4373,badley geoscience ltd.,ebn,badley geoscience ltd. ebn,3,11,807
7116,petrobras,modecom,petrobras modecom,3,95,27
4143,u. of oklahoma,weatherford,u. of oklahoma weatherford,3,692,487
6190,halliburton co.,shell,halliburton co. shell,3,574,588
3676,saudi aramco,smith bits a schlumberger company,saudi aramco smith bits a schlumberger company,3,641,442
6211,shell,halliburton co.,shell halliburton co.,3,588,574
4156,adco,baker hughes inc.,adco baker hughes inc.,3,595,655
6996,puc-rio,ufop,puc-rio ufop,3,453,526
3685,smith bits a schlumberger company,saudi aramco,smith bits a schlumberger company saudi aramco,3,442,641
6205,shell china e&p,shell,shell china e&p shell,3,47,588
6993,ypf s.a.,baker hughes,ypf s.a. baker hughes,3,37,455
6998,ufop,puc-rio,ufop puc-rio,3,526,453
6990,baker hughes,ypf s.a.,baker hughes ypf s.a.,3,455,37
3165,gastar exploration,baker hughes,gastar exploration baker hughes,3,710,455
3162,baker hughes,gastar exploration,baker hughes gastar exploration,3,455,710
6987,bg group plc.,instituto tecgraf,bg group plc. instituto tecgraf,3,238,493
3698,shell international exploration and production inc.,oklahoma state university,shell international exploration and production inc. oklahoma state university,3,945,271
3699,oklahoma state university,shell international exploration and production inc.,oklahoma state university shell international exploration and production inc.,3,271,945
6213,shell,shell china e&p,shell shell china e&p,3,588,47
3226,schlumberger,reslink as,schlumberger reslink as,3,293,892
1084,rice university now cgg veritas,orc,rice university now cgg veritas orc,3,149,713
3638,baker hughes inc,abu dhabi company for onshore oil operations,baker hughes inc abu dhabi company for onshore oil operations,3,548,642
3631,abu dhabi company for onshore oil operations,baker hughes inc,abu dhabi company for onshore oil operations baker hughes inc,3,642,548
7113,alis,petrobras,alis petrobras,3,862,95
7109,modecom,petrobras,modecom petrobras,3,27,95
4549,colorado school of mines,halliburton,colorado school of mines halliburton,3,312,635
6232,petrochina changqing oilfield co.,shell,petrochina changqing oilfield co. shell,3,672,588
3635,abu dhabi company for onshore oil operations (adco),baker hughes inc,abu dhabi company for onshore oil operations (adco) baker hughes inc,3,540,548
3272,unique machine llc,schlumberger,unique machine llc schlumberger,3,937,293
6787,gfz german research centre for geosciences hydrogeology,rwth aachen university,gfz german research centre for geosciences hydrogeology rwth aachen university,3,613,834
3639,baker hughes inc,abu dhabi company for onshore oil operations (adco),baker hughes inc abu dhabi company for onshore oil operations (adco),3,548,540
4372,badley geoscience ltd.,maersk oil norway as,badley geoscience ltd. maersk oil norway as,3,11,5
6215,shell,petrochina coalbed methane co.,shell petrochina coalbed methane co.,3,588,167
6214,shell,petrochina changqing oilfield co.,shell petrochina changqing oilfield co.,3,588,672
3247,reslink as,schlumberger,reslink as schlumberger,3,892,293
3229,schlumberger,unique machine llc,schlumberger unique machine llc,3,293,937
2134,ikon science,santos,ikon science santos,3,215,664
2101,spe,university of north dakota,spe university of north dakota,3,285,439
6784,rwth aachen university,gfz german research centre for geosciences hydrogeology,rwth aachen university gfz german research centre for geosciences hydrogeology,3,834,613
6713,yieldpoint inc.,queen’s university; royal military college,yieldpoint inc. queen’s university; royal military college,3,472,764
1902,schlumberger technology corp.,schlumberger,schlumberger technology corp. schlumberger,3,814,293
6024,university of tulsa,tpao,university of tulsa tpao,3,44,178
1893,schlumberger,schlumberger technology corp.,schlumberger schlumberger technology corp.,3,293,814
6723,areva mines paris la defense,centre de geosciences mines paristech,areva mines paris la defense centre de geosciences mines paristech,3,503,78
3870,saudi aramco,packers plus,saudi aramco packers plus,3,641,614
6720,centre de geosciences mines paristech,areva mines paris la defense,centre de geosciences mines paristech areva mines paris la defense,3,78,503
6710,queen’s university; royal military college,yieldpoint inc.,queen’s university; royal military college yieldpoint inc.,3,764,472
6015,tpao,university of tulsa,tpao university of tulsa,3,178,44
6707,new construction sl,geobrugg iberica sau,new construction sl geobrugg iberica sau,3,934,432
6704,geobrugg iberica sau,new construction sl,geobrugg iberica sau new construction sl,3,432,934
1346,schlumberger,noble energy,schlumberger noble energy,3,293,296
3873,packers plus,saudi aramco,packers plus saudi aramco,3,614,641
6331,schlumberger – beijing,cnooc ltd – zhanjiang,schlumberger – beijing cnooc ltd – zhanjiang,3,578,579
6020,the university of tulsa,university of tulsa,the university of tulsa university of tulsa,3,157,44
4596,hazama ando corporation,kyoto university,hazama ando corporation kyoto university,3,258,864
4599,kyoto university,hazama ando corporation,kyoto university hazama ando corporation,3,864,258
1320,pinnacle—a halliburton service,petrobras,pinnacle—a halliburton service petrobras,3,90,95
1911,shell technology centre bangalore,shell india markets pvt. ltd,shell technology centre bangalore shell india markets pvt. ltd,3,827,226
6025,university of tulsa,the university of tulsa,university of tulsa the university of tulsa,3,44,157
5377,petrometalic,lawrence berkeley national laboratory,petrometalic lawrence berkeley national laboratory,3,610,694
1316,halliburton,petrobras,halliburton petrobras,3,635,95
6781,university of a coruna,university of southampton waterfront campus,university of a coruna university of southampton waterfront campus,3,136,770
1311,petrobras,pinnacle—a halliburton service,petrobras pinnacle—a halliburton service,3,95,90
1310,petrobras,halliburton,petrobras halliburton,3,95,635
5352,lawrence berkeley national laboratory,petrometalic,lawrence berkeley national laboratory petrometalic,3,694,610
6328,cnooc ltd – zhanjiang,schlumberger – beijing,cnooc ltd – zhanjiang schlumberger – beijing,3,579,578
1926,sarawak shell bhd,shell india markets pvt. ltd,sarawak shell bhd shell india markets pvt. ltd,3,558,226
5349,lawrence berkeley national laboratory,university of nice sophia-antipolis,lawrence berkeley national laboratory university of nice sophia-antipolis,3,694,74
5348,lawrence berkeley national laboratory,aix-marseille university,lawrence berkeley national laboratory aix-marseille university,3,694,601
5342,university of nice sophia-antipolis,lawrence berkeley national laboratory,university of nice sophia-antipolis lawrence berkeley national laboratory,3,74,694
1941,shell global solutions international,shell india markets pvt. ltd,shell global solutions international shell india markets pvt. ltd,3,704,226
1361,noble energy,schlumberger,noble energy schlumberger,3,296,293
6334,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,technion- israel institute of technology haifa israel,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk technion- israel institute of technology haifa israel,3,918,436
6324,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,3,907,689
4222,pennsylvania state university and u.s. department of energy netl,u.s. department of energy netl,pennsylvania state university and u.s. department of energy netl u.s. department of energy netl,3,739,463
6645,korea inst of geosci & min res,lawrence berkeley laboratory,korea inst of geosci & min res lawrence berkeley laboratory,3,633,239
6642,lawrence berkeley laboratory,korea inst of geosci & min res,lawrence berkeley laboratory korea inst of geosci & min res,3,239,633
6639,korea institute of geosciences & mineral resources,lawrence berkeley national laboratory,korea institute of geosciences & mineral resources lawrence berkeley national laboratory,3,839,694
6636,lawrence berkeley national laboratory,korea institute of geosciences & mineral resources,lawrence berkeley national laboratory korea institute of geosciences & mineral resources,3,694,839
1691,weatherford,university of louisiana - lafayette,weatherford university of louisiana - lafayette,3,487,804
1689,university of louisiana - lafayette,weatherford,university of louisiana - lafayette weatherford,3,804,487
4572,lms ecole polytechnique,brouard consulting,lms ecole polytechnique brouard consulting,3,533,174
1831,cgg,magnitude,cgg magnitude,3,949,326
4524,weatherford,ansys,weatherford ansys,3,487,912
1538,ecopetrol s.a.,ut up consultora­as,ecopetrol s.a. ut up consultora­as,3,295,475
1541,ut up consultora­as,ecopetrol s.a.,ut up consultora­as ecopetrol s.a.,3,475,295
1603,bp,imperial college london,bp imperial college london,3,905,7
1600,imperial college london,bp,imperial college london bp,3,7,905
4573,lms ecole polytechnique,respec,lms ecole polytechnique respec,3,533,883
4224,u.s. department of energy netl,pennsylvania state university and u.s. department of energy netl,u.s. department of energy netl pennsylvania state university and u.s. department of energy netl,3,463,739
6344,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,3,907,918
6340,technion- israel institute of technology haifa israel,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,technion- israel institute of technology haifa israel university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,3,436,918
6335,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,university of cambridge engineering department trumpington stress cambridge cb2 1pz united kingdom ex200@cam.ac.uk japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,3,918,907
3969,japan oil gas and metals national corp.,schlumberger,japan oil gas and metals national corp. schlumberger,3,547,293
3968,schlumberger,japan oil gas and metals national corp.,schlumberger japan oil gas and metals national corp.,3,293,547
570,frontender corporation,halliburton,frontender corporation halliburton,3,307,635
4578,brouard consulting,lms ecole polytechnique,brouard consulting lms ecole polytechnique,3,174,533
5481,asrc energy services,advantek international,asrc energy services advantek international,3,639,148
5478,advantek international,asrc energy services,advantek international asrc energy services,3,148,639
566,halliburton,frontender corporation,halliburton frontender corporation,3,635,307
4582,respec,lms ecole polytechnique,respec lms ecole polytechnique,3,883,533
5452,lazoc corporation,kobe university,lazoc corporation kobe university,3,568,483
5448,kankyo sogo technos,kobe university,kankyo sogo technos kobe university,3,435,483
5443,kobe university,lazoc corporation,kobe university lazoc corporation,3,483,568
5442,kobe university,kankyo sogo technos,kobe university kankyo sogo technos,3,483,435
1830,magnitude,cgg,magnitude cgg,3,326,949
5335,aix-marseille university,lawrence berkeley national laboratory,aix-marseille university lawrence berkeley national laboratory,3,601,694
4463,gastar exploration,baker hughes inc.,gastar exploration baker hughes inc.,3,710,655
1949,royal dutch/shell group,shell india markets pvt. ltd,royal dutch/shell group shell india markets pvt. ltd,3,553,226
385,trican well service,university of alberta,trican well service university of alberta,3,447,204
2015,schlumberger nam well services,shell exploration & production company,schlumberger nam well services shell exploration & production company,3,675,478
1203,university of texas at austin,catholic university of america,university of texas at austin catholic university of america,3,529,618
4652,unsw,unsw; shahid bahonar university of kerman,unsw unsw; shahid bahonar university of kerman,3,763,686
4653,unsw; shahid bahonar university of kerman,unsw,unsw; shahid bahonar university of kerman unsw,3,686,763
4460,baker hughes inc.,gastar exploration,baker hughes inc. gastar exploration,3,655,710
1200,catholic university of america,university of texas at austin,catholic university of america university of texas at austin,3,618,529
4166,university of north dakota,weatherford,university of north dakota weatherford,3,439,487
2038,university of alberta,encana,university of alberta encana,3,204,527
2041,encana,university of alberta,encana university of alberta,3,527,204
6768,mahab ghodss consulting co.,iwpc co.,mahab ghodss consulting co. iwpc co.,3,145,127
405,eni tunisia bv,schlumberger,eni tunisia bv schlumberger,3,583,293
6771,iwpc co.,mahab ghodss consulting co.,iwpc co. mahab ghodss consulting co.,3,127,145
6297,petronas carigali,universiti teknologi petronas,petronas carigali universiti teknologi petronas,3,376,856
390,schlumberger,eni tunisia bv,schlumberger eni tunisia bv,3,293,583
382,university of alberta,trican well service,university of alberta trican well service,3,204,447
2008,schlumberger,shell exploration & production company,schlumberger shell exploration & production company,3,293,478
343,geologia de cuencas sedimentarias,halliburton,geologia de cuencas sedimentarias halliburton,3,593,635
6294,universiti teknologi petronas,petronas carigali,universiti teknologi petronas petronas carigali,3,856,376
340,halliburton,geologia de cuencas sedimentarias,halliburton geologia de cuencas sedimentarias,3,635,593
6072,national university of singapore,fugro singapore pte ltd,national university of singapore fugro singapore pte ltd,3,592,930
6073,fugro singapore pte ltd,national university of singapore,fugro singapore pte ltd national university of singapore,3,930,592
5215,clausthal university of technology,respec,clausthal university of technology respec,3,740,883
5212,respec,clausthal university of technology,respec clausthal university of technology,3,883,740
325,gastar exploration,microseismic,gastar exploration microseismic,3,710,398
322,microseismic,gastar exploration,microseismic gastar exploration,3,398,710
6778,university of southampton waterfront campus,university of a coruna,university of southampton waterfront campus university of a coruna,3,770,136
2100,spe,,spe ,3,285,0
1565,conocophillips,texas a&m university,conocophillips texas a&m university,3,71,297
2104,,spe, spe,3,0,285
2110,university of north dakota,spe,university of north dakota spe,3,439,285
6304,national university of singapore,fugro singapore pre ltd,national university of singapore fugro singapore pre ltd,3,592,380
3537,uzma,petronas carigali sdn bhd,uzma petronas carigali sdn bhd,3,250,517
6305,fugro singapore pre ltd,national university of singapore,fugro singapore pre ltd national university of singapore,3,380,592
1954,shell india markets pvt. ltd,sarawak shell bhd,shell india markets pvt. ltd sarawak shell bhd,3,226,558
4168,weatherford,university of north dakota,weatherford university of north dakota,3,487,439
1974,shell exploration & production company,shell exploration and production co.,shell exploration & production company shell exploration and production co.,3,478,484
815,university of science and technologies of china,university of science and technology of china,university of science and technologies of china university of science and technology of china,3,84,491
1977,shell exploration & production company,schlumberger,shell exploration & production company schlumberger,3,478,293
1978,shell exploration & production company,schlumberger nam well services,shell exploration & production company schlumberger nam well services,3,478,675
1984,shell exploration and production co.,shell exploration & production company,shell exploration and production co. shell exploration & production company,3,484,478
6315,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,3,689,907
6314,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,technion- israel institute of technology haifa israel,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom technion- israel institute of technology haifa israel,3,689,436
6320,technion- israel institute of technology haifa israel,university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,technion- israel institute of technology haifa israel university of cambridge engineering department trumpington street cambridge cb2 1pz united kingdom,3,436,689
1957,shell india markets pvt. ltd,royal dutch/shell group,shell india markets pvt. ltd royal dutch/shell group,3,226,553
1956,shell india markets pvt. ltd,shell global solutions international,shell india markets pvt. ltd shell global solutions international,3,226,704
812,university of science and technology of china,university of science and technologies of china,university of science and technology of china university of science and technologies of china,3,491,84
4527,ansys,weatherford,ansys weatherford,3,912,487
1952,shell india markets pvt. ltd,shell technology centre bangalore,shell india markets pvt. ltd shell technology centre bangalore,3,226,827
6035,halliburton co.,university of tulsa,halliburton co. university of tulsa,3,574,44
6026,university of tulsa,halliburton co.,university of tulsa halliburton co.,3,44,574
4489,"university of pittburgh; beijing university of technology,","beijing university of technology,","university of pittburgh; beijing university of technology, beijing university of technology,",2,624,441
4783,geological sciences and geological engineering,queen’s university,geological sciences and geological engineering queen’s university,2,600,52
4784,geological sciences and geological engineering,university of british columbia,geological sciences and geological engineering university of british columbia,2,600,693
4408,norwegian university of science and technology; sintef petroleum research,sintef petroleum research; norwegian university of science and technology,norwegian university of science and technology; sintef petroleum research sintef petroleum research; norwegian university of science and technology,2,291,706
4486,the university of queensland,"csiro earth science and resource engineering,","the university of queensland csiro earth science and resource engineering,",2,720,410
4484,the university of queensland,the university of western australia,the university of queensland the university of western australia,2,720,154
4556,srk consulting (australasia) pty ltd.,simon fraser university,srk consulting (australasia) pty ltd. simon fraser university,2,353,458
4488,"university of pittburgh; beijing university of technology,",university of pittburgh,"university of pittburgh; beijing university of technology, university of pittburgh",2,624,46
4451,university of pittsburgh,the university of western australia,university of pittsburgh the university of western australia,2,813,154
4563,pwc canada,university of toronto,pwc canada university of toronto,2,43,802
4490,university of pittburgh,"university of pittburgh; beijing university of technology,","university of pittburgh university of pittburgh; beijing university of technology,",2,46,624
4732,itasca consulting group inc.,hecla mining company,itasca consulting group inc. hecla mining company,2,345,25
4622,yamaguchi university,ehime university,yamaguchi university ehime university,2,567,86
4559,srk consulting (canada) inc.,simon fraser university,srk consulting (canada) inc. simon fraser university,2,842,458
4456,the university of western australia,university of pittsburgh,the university of western australia university of pittsburgh,2,154,813
4390,shell global solutions international bv,saint petersburg state university,shell global solutions international bv saint petersburg state university,2,617,818
4780,queen’s university,geological sciences and geological engineering,queen’s university geological sciences and geological engineering,2,52,600
4474,the university of western australia,the university of queensland,the university of western australia the university of queensland,2,154,720
4480,"csiro earth science and resource engineering,",the university of queensland,"csiro earth science and resource engineering, the university of queensland",2,410,720
4788,university of british columbia,geological sciences and geological engineering,university of british columbia geological sciences and geological engineering,2,693,600
4493,"beijing university of technology,","university of pittburgh; beijing university of technology,","beijing university of technology, university of pittburgh; beijing university of technology,",2,441,624
4454,csiro earth science and resource engineering,the university of western australia,csiro earth science and resource engineering the university of western australia,2,649,154
4448,university of pmc,university of lille,university of pmc university of lille,2,631,840
4776,university of bologna,canmetmining,university of bologna canmetmining,2,444,471
4434,georgia institute of technology,ecole des ponts paris tech.,georgia institute of technology ecole des ponts paris tech.,2,82,590
4747,northwestern university,university of wisconsin-madison,northwestern university university of wisconsin-madison,2,292,176
4569,university of toronto,golder associates,university of toronto golder associates,2,802,98
4397,westerngeco,schlumberger,westerngeco schlumberger,2,440,293
4746,university of wisconsin-madison,northwestern university,university of wisconsin-madison northwestern university,2,176,292
4740,colorado school of mines,occidental petroleum corporation,colorado school of mines occidental petroleum corporation,2,312,504
4396,schlumberger,westerngeco,schlumberger westerngeco,2,293,440
4393,shell global solutions international bv; delft university of technology,saint petersburg state university,shell global solutions international bv; delft university of technology saint petersburg state university,2,45,818
4552,simon fraser university,srk consulting (australasia) pty ltd.,simon fraser university srk consulting (australasia) pty ltd.,2,458,353
4738,occidental petroleum corporation,colorado school of mines,occidental petroleum corporation colorado school of mines,2,504,312
4457,the university of western australia,csiro earth science and resource engineering,the university of western australia csiro earth science and resource engineering,2,154,649
4602,shanghai jiao tong university,university of oklahoma,shanghai jiao tong university university of oklahoma,2,418,596
4432,ecole des ponts paris tech.,georgia institute of technology,ecole des ponts paris tech. georgia institute of technology,2,590,82
4436,west virginia university,louisiana state university,west virginia university louisiana state university,2,605,451
4772,canmetmining,university of bologna,canmetmining university of bologna,2,471,444
4404,sintef petroleum research; norwegian university of science and technology,norwegian university of science and technology; sintef petroleum research,sintef petroleum research; norwegian university of science and technology norwegian university of science and technology; sintef petroleum research,2,706,291
4764,queen’s university,canmetmining,queen’s university canmetmining,2,52,471
4604,university of oklahoma,shanghai jiao tong university,university of oklahoma shanghai jiao tong university,2,596,418
4658,fukada geological institute,institute for cold region,fukada geological institute institute for cold region,2,824,792
4660,institute for cold region,fukada geological institute,institute for cold region fukada geological institute,2,792,824
4566,golder associates,university of toronto,golder associates university of toronto,2,98,802
4568,university of toronto,pwc canada,university of toronto pwc canada,2,802,43
4446,university of lille,university of pmc,university of lille university of pmc,2,840,631
4734,hecla mining company,itasca consulting group inc.,hecla mining company itasca consulting group inc.,2,25,345
4553,simon fraser university,srk consulting (canada) inc.,simon fraser university srk consulting (canada) inc.,2,458,842
4618,ehime university,yamaguchi university,ehime university yamaguchi university,2,86,567
4770,canmetmining,queen’s university,canmetmining queen’s university,2,471,52
4437,louisiana state university,west virginia university,louisiana state university west virginia university,2,451,605
5502,university of oxford,"rockfield software limited,","university of oxford rockfield software limited,",2,749,369
4820,schlumberger-doll research center,services petroliers schlumberger,schlumberger-doll research center services petroliers schlumberger,2,810,402
6327,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,technion- israel institute of technology haifa israel,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan technion- israel institute of technology haifa israel,2,907,436
6252,texas a&m university,saudi aramco,texas a&m university saudi aramco,2,297,641
6255,cairn energy india pty. ltd.,weatherford thru tubing,cairn energy india pty. ltd. weatherford thru tubing,2,665,788
6259,cairn india ltd.,weatherford thru tubing,cairn india ltd. weatherford thru tubing,2,39,788
6263,weatherford thru tubing,cairn energy india pty. ltd.,weatherford thru tubing cairn energy india pty. ltd.,2,788,665
6264,weatherford thru tubing,cairn india ltd.,weatherford thru tubing cairn india ltd.,2,788,39
6300,petronas,ngltech,petronas ngltech,2,362,171
6302,ngltech,petronas,ngltech petronas,2,171,362
6310,baker hughes inc,baker hughes solutions,baker hughes inc baker hughes solutions,2,548,282
6311,baker hughes solutions,baker hughes inc,baker hughes solutions baker hughes inc,2,282,548
6323,technion- israel institute of technology haifa israel,japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,technion- israel institute of technology haifa israel japan oil gas and metals national corporation technology and research center 1-2-2 hamada mihama-ku chiba 262-0025 japan,2,436,907
6413,ge globla research,ge power conversion,ge globla research ge power conversion,2,560,160
6551,exxonmobil,ge power conversion,exxonmobil ge power conversion,2,387,160
6438,ge transportation,ge power conversion,ge transportation ge power conversion,2,162,160
6472,ge globar research,ge power conversion,ge globar research ge power conversion,2,401,160
6488,ge oil & gas - subsea,ge power conversion,ge oil & gas - subsea ge power conversion,2,400,160
6504,ge oil & gas,ge power conversion,ge oil & gas ge power conversion,2,662,160
6513,ge power conversion,ge globla research,ge power conversion ge globla research,2,160,560
6515,ge power conversion,ge transportation,ge power conversion ge transportation,2,160,162
6518,ge power conversion,ge globar research,ge power conversion ge globar research,2,160,401
6519,ge power conversion,ge oil & gas - subsea,ge power conversion ge oil & gas - subsea,2,160,400
6520,ge power conversion,ge oil & gas,ge power conversion ge oil & gas,2,160,662
6521,ge power conversion,exxonmobil,ge power conversion exxonmobil,2,160,387
6250,saudi aramco,texas a&m university,saudi aramco texas a&m university,2,641,297
6236,petrochina coalbed methane co.,halliburton,petrochina coalbed methane co. halliburton,2,167,635
6228,petrochina changqing oilfield co.,halliburton,petrochina changqing oilfield co. halliburton,2,672,635
6202,shell china e&p,halliburton,shell china e&p halliburton,2,47,635
5691,schlumberger reservoir laboratories,university of houston,schlumberger reservoir laboratories university of houston,2,67,505
5717,schlumberger reservoir characterization group,schlumberger reservoir laboratories,schlumberger reservoir characterization group schlumberger reservoir laboratories,2,33,67
